Tenure Months,Monthly Charges,Total Charges,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Actual Churn,Churn Probability,Risk Level,Recommendation
7,69.15,488.65,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,0.41907751753807354,Medium,Send promotional email
41,51.35,2075.1,Male,No,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,0.23310770676900705,Low,No action required
54,100.05,5299.65,Female,No,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),0,0.1966285207516082,Low,No action required
69,20.3,1356.3,Male,Yes,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,0.009706372289445795,Low,No action required
53,94.45,5042.75,Female,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),0,0.12592158345535723,Low,No action required
18,46.4,812.4,Male,No,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),0,0.04822051884823275,Low,No action required
64,104.05,6605.55,Male,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,0.12459167821906653,Low,No action required
20,24.9,505.95,Female,No,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0,0.25409562528729684,Low,No action required
57,59.6,3509.4,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,0,0.01028406678998413,Low,No action required
63,108.5,6991.9,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),0,0.09170536033550719,Low,No action required
13,40.55,590.35,Male,No,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,0,0.012989295161157342,Low,No action required
48,58.95,2789.7,Female,Yes,Yes,No,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),0,0.11712343902284304,Low,No action required
57,20.75,1123.15,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.000596179037581789,Low,No action required
71,113.15,7953.25,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,0.21879961722055935,Low,No action required
7,48.8,349.8,Female,No,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,0.19423068487372355,Low,No action required
16,63.05,1067.05,Female,No,No,No,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0,0.32912794357186054,Medium,Send promotional email
34,100.85,3527.3,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0,0.5790769906521362,Medium,Send promotional email
16,80.55,1248.9,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0,0.4881112935695242,Medium,Send promotional email
48,64.4,3035.35,Male,No,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),0,0.03494471127102798,Low,No action required
58,75.2,4300.8,Male,No,Yes,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0,0.02455567571854916,Low,No action required
72,84.9,6065.3,Female,No,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,0.012659135255556668,Low,No action required
7,19.3,144.95,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.10425088635784348,Low,No action required
30,74.65,2308.6,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),0,0.15298791251522595,Low,No action required
31,59.05,1882.8,Male,No,Yes,No,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0,0.15194673838533163,Low,No action required
46,69.1,3255.35,Female,Yes,No,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),0,0.1470817260892613,Low,No action required
50,20.55,1067.65,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.013770651296340196,Low,No action required
28,76.55,2065.4,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0,0.23803213449584085,Low,No action required
66,62.5,4136.4,Female,No,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,0.003529285157669614,Low,No action required
41,94.9,3848.0,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0,0.06018240512984541,Low,No action required
72,111.65,8022.85,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,0.11409034435099509,Low,No action required
7,19.9,173.15,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,0.03705420905891533,Low,No action required
38,20.45,781.25,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.036718820543435664,Low,No action required
44,106.05,4510.8,Male,No,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,0.24647216298896385,Low,No action required
47,113.45,5317.8,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,0.041229322179893606,Low,No action required
53,92.55,4779.45,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0,0.07649270669661053,Low,No action required
4,65.6,250.1,Male,No,Yes,No,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,0,0.3856406375173276,Medium,Send promotional email
20,84.35,1745.2,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,0.6197988178379209,High,Offer personalized discount
57,71.1,4140.1,Male,Yes,Yes,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),0,0.07519128909413311,Low,No action required
44,85.15,3670.5,Female,Yes,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,0,0.23059863500860026,Low,No action required
24,49.7,1167.8,Male,No,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0,0.18840732028729135,Low,No action required
15,30.2,469.65,Male,No,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,0.09701718617031167,Low,No action required
24,56.35,1381.2,Female,No,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),0,0.09187997334587195,Low,No action required
33,107.55,3645.5,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0,0.419225584716541,Medium,Send promotional email
58,19.85,1158.85,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,0.001817844163900214,Low,No action required
72,95.9,6954.15,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),0,0.00823844246031746,Low,No action required
71,23.85,1672.1,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.012399596812749727,Low,No action required
51,83.85,4307.1,Male,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,0.01163826856457178,Low,No action required
72,84.8,6141.65,Male,Yes,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),0,0.040484731036757225,Low,No action required
14,76.1,1054.8,Male,No,No,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),0,0.01296529242127301,Low,No action required
72,74.55,5430.65,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,0,0.007589046349215166,Low,No action required
22,39.2,849.9,Female,No,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,0,0.10898843976179277,Low,No action required
2,79.55,151.75,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0,0.6021642950119079,High,Offer premium support
15,19.6,299.4,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.0980683409356629,Low,No action required
51,19.55,1086.75,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,0.00042052657655718357,Low,No action required
70,39.15,2692.75,Male,No,Yes,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),0,0.03692411953054823,Low,No action required
71,20.1,1389.6,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,0.0005777254716300591,Low,No action required
39,99.95,3767.4,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0,0.13002473974996318,Low,No action required
61,59.8,3641.5,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,0,0.07617347691257459,Low,No action required
52,49.75,2535.55,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,0.14309458185322924,Low,No action required
64,108.5,6880.85,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,0,0.2933741558409656,Low,No action required
62,60.15,3753.2,Male,No,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),0,0.022091124319073816,Low,No action required
30,19.05,637.55,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.026001504010993944,Low,No action required
63,84.0,5329.55,Male,Yes,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,0.10375611542873978,Low,No action required
1,44.55,44.55,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0.4958873539148718,Medium,Send promotional email
15,103.45,1539.8,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.6134416880264802,High,Offer personalized discount
27,80.65,2209.75,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),0,0.04129512841944276,Low,No action required
4,57.2,223.75,Female,No,No,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,0,0.23324142783522678,Low,No action required
72,110.75,7751.7,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0,0.08989379038734605,Low,No action required
45,24.7,1174.35,Male,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,0.0164074775894458,Low,No action required
45,97.05,4385.05,Female,Yes,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0,0.3028129739438457,Medium,Send promotional email
36,76.35,2606.35,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,0,0.10585892864410994,Low,No action required
1,18.9,18.9,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.27825280155118404,Low,No action required
16,74.45,1261.35,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,0.4775091966539609,Medium,Send promotional email
71,84.4,5969.3,Female,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,0.005584037717391738,Low,No action required
10,24.4,253.9,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,0.05113561176776585,Low,No action required
20,20.05,400.0,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.0010076646875719546,Low,No action required
4,55.5,227.35,Female,No,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),0,0.32253409002137595,Medium,Send promotional email
29,84.3,2357.75,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,0.5966098239188772,Medium,Send promotional email
2,100.2,198.5,Male,No,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,0,0.38626953409704085,Medium,Send promotional email
29,19.4,554.25,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.011228334872530084,Low,No action required
13,20.4,251.65,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0,0.053427081259116126,Low,No action required
59,94.75,5597.65,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,0.3054327246132467,Medium,Send promotional email
18,44.35,768.05,Male,No,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,0.2305927751321207,Low,No action required
17,74.55,1215.8,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,0,0.12034163212859186,Low,No action required
47,73.6,3522.65,Male,No,Yes,No,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,0,0.09545964607610441,Low,No action required
19,50.1,910.45,Male,No,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0,0.0876537643776696,Low,No action required
68,53.0,3656.25,Female,Yes,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0,0.0657084016881811,Low,No action required
2,19.85,52.0,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0,0.21707306862658662,Low,No action required
7,24.35,150.85,Male,No,No,No,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),0,0.25172935631774385,Low,No action required
18,19.55,389.25,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,0.09334921731074224,Low,No action required
71,25.05,1873.7,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,0.007512279310986719,Low,No action required
13,93.8,1261.0,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),0,0.3837708285935593,Medium,Send promotional email
72,103.75,7346.2,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,0.1924572881475458,Low,No action required
66,56.75,3708.4,Male,No,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0,0.010274639480858352,Low,No action required
24,20.8,469.65,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0,0.010700073579656282,Low,No action required
56,24.45,1385.85,Female,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,0.007678832209670868,Low,No action required
22,25.6,548.8,Female,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,0.055938956796910355,Low,No action required
42,59.65,2536.55,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),0,0.13076290552565253,Low,No action required
72,83.3,6042.7,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,0.0015519730327101808,Low,No action required
12,79.55,958.25,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0,0.5360267178477792,Medium,Send promotional email
71,24.45,1730.65,Male,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,0.004297156533194016,Low,No action required
26,19.2,459.6,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,0.024290223499417122,Low,No action required
7,29.8,201.95,Female,No,No,Yes,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,0,0.1343541578886442,Low,No action required
6,45.5,285.2,Female,No,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,0.18298711143304774,Low,No action required
51,30.05,1529.45,Male,No,Yes,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0.23771766472535205,Low,No action required
72,65.65,4664.5,Male,No,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,0.0007103402574417067,Low,No action required
47,74.05,3496.3,Female,No,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,0,0.014359407981350906,Low,No action required
62,110.75,7053.35,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,0.2421149617608299,Low,No action required
16,19.7,301.55,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.0014237925781676035,Low,No action required
6,49.5,312.7,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0,0.297925281377483,Low,No action required
69,43.95,2960.1,Female,No,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),0,0.01466223580341227,Low,No action required
64,111.15,6953.4,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.3426324921538428,Medium,Send promotional email
25,20.6,541.5,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.05956632435004095,Low,No action required
6,19.65,116.85,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,0.023447299694276672,Low,No action required
66,115.8,7942.15,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),0,0.19339607308083034,Low,No action required
61,88.65,5321.25,Female,No,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,0.014076724644030718,Low,No action required
43,94.5,4156.8,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,0.3639113025904342,Medium,Send promotional email
12,20.1,223.6,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.10955925533374865,Low,No action required
23,34.65,768.45,Male,Yes,No,No,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0,0.4137491278422077,Medium,Send promotional email
71,52.3,3765.05,Male,Yes,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0,0.31172411702725933,Medium,Send promotional email
34,65.0,2157.5,Female,No,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,0,0.1358429636353752,Low,No action required
41,35.45,1391.65,Female,No,Yes,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,0,0.21879054074577675,Low,No action required
72,19.7,1379.8,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,0.0004147213877462988,Low,No action required
14,95.6,1273.3,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.7600151188596962,High,Offer personalized discount
41,19.85,810.45,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,0.008648497616307642,Low,No action required
23,81.85,1810.85,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),0,0.04963549573163039,Low,No action required
71,109.3,7782.85,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,0.005486757269126488,Low,No action required
72,25.4,1797.1,Male,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.005703397727742738,Low,No action required
6,69.8,377.85,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0.26820722364835625,Low,No action required
23,20.0,445.3,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0,0.003243972818404344,Low,No action required
72,109.9,7624.2,Female,No,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,0.06180017200431927,Low,No action required
7,50.3,355.1,Female,No,Yes,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,0.2213132008447955,Low,No action required
9,101.5,906.85,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.25948238971844273,Low,No action required
12,89.15,1057.55,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,0.6818095303550717,High,Offer personalized discount
1,19.4,19.4,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,0.4335972586767067,Medium,Send promotional email
48,29.9,1388.75,Female,Yes,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),0,0.12538227167770913,Low,No action required
20,78.8,1641.3,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0,0.4495422260067676,Medium,Send promotional email
10,19.3,185.2,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0,0.02425951051805662,Low,No action required
20,96.8,1826.7,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,0,0.08146954416890181,Low,No action required
20,20.65,417.5,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,0.011480606396934498,Low,No action required
19,19.8,344.5,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,0.004705409051097673,Low,No action required
22,104.6,2180.55,Male,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.4877866132771439,Medium,Send promotional email
35,80.05,2835.9,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),0,0.3667766154190915,Medium,Send promotional email
1,45.15,45.15,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,0.47822227807347095,Medium,Send promotional email
39,73.15,2730.85,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0.3868695380368283,Medium,Send promotional email
54,99.1,5437.1,Female,Yes,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0,0.26748553124954244,Low,No action required
56,105.35,5794.45,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,0,0.24383126238469244,Low,No action required
18,45.65,747.2,Male,No,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0.12815941009202708,Low,No action required
16,79.95,1267.95,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0.12377733145090156,Low,No action required
68,54.45,3674.95,Female,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),0,0.041512436493258316,Low,No action required
53,25.1,1275.6,Female,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,0.026504234911652148,Low,No action required
72,84.7,5893.9,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,0.003858497509948961,Low,No action required
9,75.85,724.65,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0.6579535705799509,High,Offer premium support
30,48.8,1536.75,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,0.15042247940493741,Low,No action required
18,35.2,607.3,Female,No,No,No,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,0,0.2799549213490776,Low,No action required
